"","obs_id","name.x","entry_status","mp_year","other_docs","net_ids","country.x","region","subregion","num_areas","num_nt_areas","size","nt_size","protection","network.x","cc_threat","cc_ap","cons_obj","sp_vs_unit","sp_feat","unit_feat","cc_obj","obj_details","cc_va","other_assess","va_action","va_details","des_net","des_cc","des_res","sci_monitor","social_monitor","cc_monitor","cc_monitor_det","adap_man","adap_design","mp_time","work_plan","am_det","int_man","cc_actions","act_type","act_motive","Notes","x1","mpa_id","search","notes","network.y","name.y","orig_name","country.y","sovereign","sub_locati","designatio","designat_1","designat_2","marine","status","status_yea","no_take","no_take_ar","rep_m_area","calc_m_are","rep_area","calc_area","fishing","fishing_in"
"1079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,951,8993,"NF",NA,NA,"Sund Rock",NA,"USA","USA","US-WA","Conservation Area","Conservation Area","National",1,"Designated",1994,"All",0.2823597261,0,0.2823597261,0,0.2881056338,"No","Commercial and Recreational Fishing Prohibited"
"1080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,952,8984,"NF",NA,NA,"Dabob Bay",NA,"USA","USA","US-WA","Natural Area Preserve","Natural Area Preserve","National",1,"Designated",1987,"All",0.03292391671,0,0.03292391671,0,0.7044255782,"No","Commercial and Recreational Fishing Prohibited"
"1081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953,8983,"NF",NA,NA,"Brackett's Landing Shoreline Sanctuary",NA,"USA","USA","US-WA","Conservation Area","Conservation Area","National",1,"Designated",1970,"All",0.1750346715,0,0.1750346715,0,0.189650806,"No","Commercial and Recreational Fishing Prohibited"
"1082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954,8845,"NF",NA,NA,"Protection Island",NA,"USA","USA","US-WA","National Wildlife Refuge","National Wildlife Refuge","National",1,"Designated",1982,"All",0.2420885257,1,0.2420885257,1,1.614306344,"No","Commercial and Recreational Fishing Prohibited"
"1083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,955,8808,"NF",NA,NA,"Grays Harbor",NA,"USA","USA","US-WA","National Wildlife Refuge","National Wildlife Refuge","National",1,"Designated",1990,"All",6.098872846,7,6.098872846,7,7.493953636,"No","Commercial and Recreational Fishing Prohibited"
"1084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,965,9266,"NF",NA,NA,"Lamlash Bay",NA,"GBR","GBR","Scotland","No Take Zone",NA,"National",1,"Designated",2008,"All",2.423497512,2.67,2.423497512,0,2.480023577,"No","All fishing prohibited"
"1085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,980,15498,"NF",NA,NA,"Sonarchar","সোনারচর","BGD","BGD","BD-51","Wildlife Sanctuary","Wildlife Sanctuary","National",1,"Designated",2011,"All",4.339168014,0,4.339168014,20,19.62664762,"No",NA
"1086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,981,15497,"NF",NA,NA,"Kuakata","কুয়াকাটা","BGD","BGD","BD-51","National Park","National Park","National",1,"Designated",2010,"All",1.341532145,0,1.341532145,16,11.66245518,"No",NA
"1087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,982,15496,"NF",NA,NA,"Tengragiri","টেঙ্গরাগিরি","BGD","BGD","BD-02","Wildlife Sanctuary","Wildlife Sanctuary","National",1,"Designated",2010,"All",5.652844682,0,5.652844682,40,34.4760294,"No",NA
"1088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009,1109,"NF",NA,NA,"Tillongchang Island","Tillongchang Island","IND","IND","IN-AN","Sanctuary","Sanctuary","National",2,"Designated",1977,"All",29.40113468,19,29.40113468,36,33.44658522,"Unknown",NA
"1089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010,1108,"NF",NA,NA,"Interview Island","Interview Island","IND","IND","IN-AN","Sanctuary","Sanctuary","National",1,"Designated",1977,"All",35.65935424,23,35.65935424,133,115.0627841,"Unknown",NA
"1090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011,1107,"NF",NA,NA,"Battimalv Island","Battimalv Island","IND","IND","IN-AN","Sanctuary","Sanctuary","National",1,"Designated",1977,"All",2.430969871,2,2.430969871,5,4.197766556,"Unknown",NA
"1091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012,1106,"NF",NA,NA,"Barren Island","Barren Island","IND","IND","IN-AN","Sanctuary","Sanctuary","National",1,"Designated",1977,"All",5.944941429,3,5.944941429,11,11.8088936,"Unknown",NA
"1092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013,789,"NF",NA,NA,"Mahatma Gandhi Marine","Mahatma Gandhi Marine","IND","IND","IN-AN","National Park","National Park","National",1,"Designated",1983,"All",228.7205142,265,228.7205142,281,311.3737647,"Unknown",NA
"1093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014,739,"NF",NA,NA,"Mount Harriett","Mount Harriett","IND","IND","IN-AN","National Park","National Park","National",1,"Designated",1987,"All",22.09690842,9,22.09690842,46,55.67344466,"Unknown",NA
"1094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016,459,"NF",NA,NA,"Haliday Island","Haliday Island","IND","IND","IN-WB","Sanctuary","Sanctuary","National",1,"Designated",1976,"All",2.883426648,2,2.883426648,5,4.861904177,"Unknown",NA
"1095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017,458,"NF",NA,NA,"Lothian Island","Lothian Island","IND","IND","IN-WB","Sanctuary","Sanctuary","National",1,"Designated",1976,"All",4.17059331,2,4.17059331,38,23.11789947,"Unknown",NA
"1096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018,457,"NF",NA,NA,"Gulf of Kutch","Gulf of Kutch","IND","IND","IN-GJ","Marine National Park","Marine National Park","National",1,"Designated",1982,"All",682.621441,710,682.621441,873,820.1281253,"Unknown",NA
"1097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022,449,"NF",NA,NA,"Char Kukri-Mukri","চর কুকরী মুকরী","BGD","BGD","BD-07","Wildlife Sanctuary","Wildlife Sanctuary","National",1,"Designated",1981,"All",5.918482111,15,5.918482111,0,50.61106542,"No",NA
"1098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,230,"NF",NA,NA,"Coringa","Coringa","IND","IND","IN-AP","Sanctuary","Sanctuary","National",1,"Designated",1978,"All",112.0398847,100,112.0398847,235,137.5475721,"Unknown",NA
"1099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025,68808342,"NF",NA,NA,"Cap de Creus",NA,"ESP","ESP",NA,"Parc Natural","Natural Park","National",1,"Designated",1996,"Part",0,30.73,28.87522991,138.86,138.5574268,"Some Restrictions","No fishing allowed within the integral nature reserve and restricted to rod and reel within the partial nature reserves."
"1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026,68808338,"NF",NA,NA,"Calanques",NA,"FRA","FRA",NA,"Parc National, zones de non prelevement","National Park, non-harvested areas","National",1,"Designated",2012,"All",45.23794702,46.34,45.23794702,0,46.75635853,"No",NA
"1101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027,7705197,"NF",NA,NA,"Port-Cros","Port-Cros","FRA","FRA","FR-U","Specially Protected Areas of Mediterranean Importance (Barcelona Convention)","Specially Protected Areas of Mediterranean Importance (Barcelona Convention)","Regional",1,"Adopted",2001,"Part",1.238981201,12,12.38981201,19,19.82873994,"Some Restrictions","Within the peripherial area spearfishing is forbidden, while recreational and professional fishing are regulated."
"1102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029,15122,"NF",NA,NA,"Calanques","Calanques","FRA","FRA","Not Reported","Parc National, Zone Cœur","National Park - Core Area","National",1,"Designated",2012,"Not Reported",0,436,432.1522554,519,519.6654435,"Some Restrictions",NA
"1103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030,14402,"NF",NA,NA,"Punta Campanella","Punta Campanella","ITA","ITA","IT-72","Specially Protected Areas of Mediterranean Importance (Barcelona Convention)","Specially Protected Areas of Mediterranean Importance (Barcelona Convention)","Regional",2,"Adopted",2009,"Part",1,15,13.88772545,15,15.24467247,"Unknown",NA
"1104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032,14386,"NF",NA,NA,"Capo Carbonara","Capo Carbonara","ITA","ITA","ITG2","Specially Protected Areas of Mediterranean Importance (Barcelona Convention)","Specially Protected Areas of Mediterranean Importance (Barcelona Convention)","Regional",2,"Adopted",2012,"Part",3,85,85.27731067,85,86.35372312,"Unknown",NA
"1105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033,14384,"NF",NA,NA,"Porto Cesareo","Porto Cesareo","ITA","ITA","ITF4","Specially Protected Areas of Mediterranean Importance (Barcelona Convention)","Specially Protected Areas of Mediterranean Importance (Barcelona Convention)","Regional",2,"Adopted",1997,"Part",1,166,164.1565514,166,165.0083281,"Unknown",NA
"1106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1034,11888,"NF",NA,NA,"Area Marina Protetta Plemmirio","Area Marina Protetta Plemmirio","ITA","ITA","Not Reported","Riserva Naturale Marina E Aree Naturali Marine Protette","Natural Marine Reserve And Natural Protected Marine Areas","National",2,"Designated",2004,"Part",0.8,24,23.72171763,24,24.28560404,"Unknown","Fishing is prohibited in the core area, fishing is regulated in the buffer zone"
"1107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1035,11631,"NF",NA,NA,"Cap De Creus","Cap De Creus","ESP","ESP","ES-CT","Specially Protected Areas of Mediterranean Importance (Barcelona Convention)","Specially Protected Areas of Mediterranean Importance (Barcelona Convention)","Regional",1,"Adopted",2001,"Part",2.886947046,30,28.86947046,33,138.4574516,"Unknown",NA
"1108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1037,10904,"NF",NA,NA,"Parco Sommerso Di Baia","Parco Sommerso Di Baia","ITA","ITA","Not Reported","Altri","Others","National",1,"Designated",2002,"Part",0.1641472057,1,1.641472057,1,1.792184629,"Unknown",NA
"1109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038,10903,"NF",NA,NA,"Parco Sommerso Di Gaiola","Parco Sommerso Di Gaiola","ITA","ITA","Not Reported","Altri","Others","National",1,"Designated",2002,"Part",0.03228308201,0,0.3228308201,0,0.4307722052,"Unknown",NA
"1110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039,10862,"NF",NA,NA,"Bouches De Bonifacio","Bouches De Bonifacio","FRA","FRA","Not Reported","Réserve Naturelle De Corse","Corsican Nature Reserve","National",2,"Designated",1999,"Part",35,790,790.7493854,794,797.8094901,"Some Restrictions","Some fishing restrictions in the zones of protection renforcee and no extraction of any sort (aside from some local squid fishing seasonally) in the no-harvest zones (zone de non prevelement)"
"1111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1041,7255,"NF",NA,NA,"Portofino","Portofino","ITA","ITA","ITC3","Specially Protected Areas of Mediterranean Importance (Barcelona Convention)","Specially Protected Areas of Mediterranean Importance (Barcelona Convention)","Regional",1,"Adopted",2005,"Part",0.2975174179,3,2.975174179,3,3.62137102,"Unknown",NA
"1112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1042,7250,"NF",NA,NA,"Illes Columbretes","Illes Columbretes","ESP","ESP","ES-VC","Specially Protected Areas of Mediterranean Importance (Barcelona Convention)","Specially Protected Areas of Mediterranean Importance (Barcelona Convention)","Regional",2,"Adopted",2001,"Part",0.03112,122,122.352841,123,122.639006,"Unknown",NA
"1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1043,7249,"NF",NA,NA,"Islas Medas","Islas Medas","ESP","ESP","ES-CT","Specially Protected Areas of Mediterranean Importance (Barcelona Convention)","Specially Protected Areas of Mediterranean Importance (Barcelona Convention)","Regional",2,"Adopted",2001,"Part",0.93,5,5.630581401,6,6.003985122,"Unknown",NA
"1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1045,6820,"NF",NA,NA,"Archipel De La Galite","Archipel De La Galite","TUN","TUN","Not Reported","Specially Protected Areas of Mediterranean Importance (Barcelona Convention)","Specially Protected Areas of Mediterranean Importance (Barcelona Convention)","Regional",1,"Adopted",2001,"Part",8.213421902,6,82.13421902,27,91.15988931,"Unknown",NA
"1115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1046,6360,"NF",NA,NA,"Tombant à corail des Spélugues","Tombant à corail des Spélugues","MCO","MCO","Not Reported","Marine Reserve","Marine Reserve","National",2,"Designated",1986,"All",0.01188297077,0,0.01188297077,0,0.01296719045,"No","All fishing activities, including underwater fishing is prohibited in this zone"
"1116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1048,5197,"NF",NA,NA,"Port-Cros","Port-Cros","FRA","FRA","FR-U","Specially Protected Areas of Mediterranean Importance (Barcelona Convention)","Specially Protected Areas of Mediterranean Importance (Barcelona Convention)","Regional",1,"Adopted",2001,"Not Reported",0,12,12.38981201,19,19.82873994,"Some Restrictions","Within the peripherial area spearfishing is forbidden, while recreational and professional fishing are regulated."
"1117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,4208,"NF",NA,NA,"Wadi El-Gemal - Hamata","Wadi El-Gemal - Hamata","EGY","EGY","EG-BA
","Ù…ØªÙ†Ø²Ù‡ ÙˆØ·Ù†ÙŠ","National Park","National",1,"Designated",2003,"Part",306,2100,2039.185246,7450,6869.438288,"Some Restrictions","There is some indication no-take zones are intended for the site but can't find any definitive maps. 
marine portion: 1,600  km²,  in which three NTZs cover 305.57 km²"
"1118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1052,3400,"NF",NA,NA,"Area Naturale Marina Protetta Capo Gallo - Isola Delle Femmine","Area Naturale Marina Protetta Capo Gallo - Isola Delle Femmine","ITA","ITA","Not Reported","Riserva Naturale Marina E Aree Naturali Marine Protette","Natural Marine Reserve And Natural Protected Marine Areas","National",1,"Designated",2002,"Part",2.125985052,21,21.25985052,21,21.785763,"Unknown","Fishing is prohibited in the core area, fishing is regulated in the buffer zone"
"1119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1053,3398,"NF",NA,NA,"Area Naturale Marina Protetta Capo Carbonara","Area Naturale Marina Protetta Capo Carbonara","ITA","ITA","Not Reported","Riserva Naturale Marina E Aree Naturali Marine Protette","Natural Marine Reserve And Natural Protected Marine Areas","National",2,"Designated",1998,"Part",3.32,86,85.27707604,143,86.35363578,"Unknown",NA
"1120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1054,3396,"NF",NA,NA,"Area Naturale Marina Protetta Isole Di Ventotene E Santo Stefano","Area Naturale Marina Protetta Isole Di Ventotene E Santo Stefano","ITA","ITA","Not Reported","Riserva Naturale Marina E Aree Naturali Marine Protette","Natural Marine Reserve And Natural Protected Marine Areas","National",2,"Designated",1997,"Part",4.1,27,27.45004301,27,27.92336423,"Unknown",NA
"1121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1055,3300,"NF",NA,NA,"Parco Nazionale Dell'Arcipelago Di La Maddalena","Parco Nazionale Dell'Arcipelago Di La Maddalena","ITA","ITA","Not Reported","Parco Nazionale","National Park","National",1,"Designated",1994,"Part",18.1,131,121.1569663,201,175.5344998,"Unknown",NA
"1122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1056,2919,"NF",NA,NA,"Iles Cerbicale","Iles Cerbicale","FRA","FRA","Not Reported","Réserve Naturelle de la collectivité territoriale de Corse","Corsican Nature Reserve","National",1,"Designated",1981,"Not Reported",0,0.36,0.0225295487,0.36,0.4277452695,"No","Docking, fishing and hunting are prohibited in effect. Diving is allowed."
"1123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1057,1906,"NF",NA,NA,"Abu Gallum","محمية أبو جالوم","EGY","EGY","EG-JS
","Multiple Use Management Area","Multiple Use Management Area","National",1,"Designated",1996,"Part",52.72,320,130.1851081,400,417.2970084,"Unknown",NA
"1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1058,1905,"NF",NA,NA,"Nabq","محمية نبق","EGY","EGY","EG-JS
","Multiple Use Management Area","Multiple Use Management Area","National",1,"Designated",1996,"Part",97,122,90.4171215,600,503.2083868,"Some Restrictions","Although development and fishing is restricted within Nabq MRPA, artisanal fishing by the local Bedouin population is permitted using traditional methods. The subsistence fishery for herbivorous fish (Scaridae, Siganidae, Acanthuridae) occurs mostly on t"
"1125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1059,1850,"NF",NA,NA,"Parco Nazionale Dell' Arcipelago Toscano","Parco Nazionale Dell' Arcipelago Toscano","ITA","ITA","Not Reported","Parco Nazionale","National Park","National",1,"Designated",1989,"Part",16.48868538,139,164.8868538,736,181.3546383,"Unknown",NA
"1126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060,1267,"NF",NA,NA,"Area Marina Protetta Isola Di Ustica","Area Marina Protetta Isola Di Ustica","ITA","ITA","Not Reported","Riserva Naturale Marina E Aree Naturali Marine Protette","Natural Marine Reserve And Natural Protected Marine Areas","National",2,"Designated",1986,"Part",15.86549108,159,158.6549108,159,159.2372784,"Unknown",NA
"1127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1062,1255,"NF",NA,NA,"Les Orpellières","Les Orpellieres","FRA","FRA","Not Reported","Site acquis par le conservatoire de l'espace littoral et des rivages lacustres","Land acquired by Littoral and Lakeside Conservatory","National",1,"Designated",1980,"Not Reported",0,1.23,0.02775125991,1.38,1.47836981,"No","No fishing."
